Order_ID,Product_Name,Category,Order_Quantity,Weight_kg,Shipping_Cost,Region,Country,City,Shipping_Mode,Warehouse,Carrier,Order_Date,Ship_Date,Expected_Delivery_Date,Actual_Delivery_Date,Penalty_Cost,Extra_Logistics_Cost,Warehouse_Processing_Time,Warehouse_Delay_Flag,Warehouse_Efficiency_Score,Inventory_Availability,Carrier_Rating,Transit_Time,Distance_KM,Route_Type,Shipping_Priority,Order_Priority,Customer_Type,SLA_Commitment_Days,Order_Year,Order_Month,Order_Week,Day_of_Week,Season,Delay_Reason,Risk_Level,Disruption_Flag,Weather_Impact_Flag,Customer_Satisfaction_Score,Return_Flag,Complaint_Flag
ORD114081,Tablet,Electronics,4,2.7,8.57,North America,India,Berlin,Road,WH2,UPS,9/25/2023,9/27/2023,10/3/2023,10/5/2023,4,14.06,1,1,97.12,In Stock,3,8,2957,Domestic,Medium,Low,Regular,9,2023,9,39,Monday,Off-season,Weather,High,1,0,2.28,0,0
ORD114082,Laptop,Electronics,5,9.63,91.87,Europe,India,New York,Sea,WH3,DHL,6/4/2023,6/6/2023,6/14/2023,6/9/2023,0,13.52,3,1,90.76,Out of Stock,4,3,4647,International,High,Medium,Premium,5,2023,6,22,Sunday,Peak,Customs,Medium,1,1,4.13,0,0
ORD114083,Camera,Accessories,2,6.26,89.83,Europe,Germany,Chennai,Air,WH1,FedEx,12/3/2023,12/6/2023,12/11/2023,12/15/2023,8,15.36,3,0,85.15,Out of Stock,1,9,1980,International,Low,Low,Regular,4,2023,12,48,Sunday,Peak,Carrier,Medium,1,1,4.94,0,0
ORD114084,Laptop,Accessories,4,7.49,24.38,Asia,USA,Chennai,Road,WH2,DHL,10/6/2023,10/7/2023,10/13/2023,10/17/2023,8,4.9,1,0,91.28,Out of Stock,4,10,188,International,High,Low,Premium,4,2023,10,40,Friday,Off-season,Carrier,High,0,1,3.28,0,0
ORD114085,Camera,Accessories,8,8.38,72.23,Asia,Germany,Berlin,Road,WH2,DHL,4/12/2023,4/13/2023,4/22/2023,4/17/2023,0,6.16,4,1,74.37,Out of Stock,5,4,1630,Domestic,Medium,Low,Premium,4,2023,4,15,Wednesday,Off-season,Carrier,Medium,0,1,1.38,0,0
ORD114086,Laptop,Accessories,7,1.28,82.24,North America,Germany,Chennai,Sea,WH1,DHL,8/30/2023,9/3/2023,9/12/2023,9/9/2023,0,1.33,2,0,95.41,In Stock,3,6,3282,Domestic,Medium,High,Premium,5,2023,8,35,Wednesday,Peak,Carrier,Low,0,0,2.29,0,0
ORD114087,Laptop,Electronics,8,5.11,43.68,Asia,USA,Berlin,Road,WH3,FedEx,2/28/2023,3/1/2023,3/5/2023,3/7/2023,4,14.21,4,0,80.69,Out of Stock,5,6,4765,International,Low,Low,Regular,3,2023,2,9,Tuesday,Off-season,Customs,Medium,0,0,2.52,0,0
ORD114088,Tablet,Electronics,7,1.83,82.61,Europe,Germany,Berlin,Road,WH2,FedEx,2/3/2023,2/7/2023,2/11/2023,2/9/2023,0,18.9,2,1,88.23,In Stock,4,2,3678,Domestic,Low,Medium,Premium,5,2023,2,5,Friday,Peak,Customs,Low,0,1,1.35,1,0
ORD114089,Laptop,Accessories,7,6.43,51.78,Asia,Germany,Chennai,Sea,WH1,FedEx,7/29/2023,7/30/2023,8/3/2023,8/10/2023,14,9.46,1,1,79.55,In Stock,1,11,988,Domestic,High,Low,Regular,7,2023,7,30,Saturday,Off-season,Weather,Low,0,0,3.18,1,0
ORD114090,Camera,Accessories,7,9.56,80.73,Asia,India,Chennai,Road,WH3,UPS,5/6/2023,5/10/2023,5/16/2023,5/13/2023,0,9.72,1,0,97.65,Out of Stock,5,3,3039,International,Low,High,Regular,9,2023,5,18,Saturday,Off-season,Warehouse,Medium,0,0,2.94,0,1
ORD114091,Tablet,Electronics,2,1.03,76.95,Europe,India,Chennai,Road,WH1,DHL,4/19/2023,4/21/2023,4/26/2023,4/26/2023,0,1.27,2,1,79.24,In Stock,2,5,1606,Domestic,High,High,Regular,7,2023,4,16,Wednesday,Peak,Carrier,Medium,1,1,3.35,1,1
ORD114092,Laptop,Electronics,3,3.1,58.38,Europe,USA,Chennai,Sea,WH3,UPS,2/17/2023,2/19/2023,2/23/2023,2/28/2023,10,13.95,4,0,84.45,In Stock,1,9,2642,International,Low,Medium,Premium,9,2023,2,7,Friday,Off-season,Customs,High,0,0,3.24,1,0
ORD114093,Tablet,Accessories,1,10,53.2,North America,USA,New York,Air,WH2,UPS,7/19/2023,7/21/2023,7/26/2023,7/28/2023,4,7.36,4,1,74.69,Out of Stock,5,7,2079,International,High,Medium,Regular,8,2023,7,29,Wednesday,Peak,Warehouse,High,0,0,4.73,0,1
ORD114094,Headphones,Accessories,2,0.55,32.81,North America,Germany,Chennai,Air,WH1,UPS,3/24/2023,3/25/2023,3/28/2023,3/29/2023,2,4.69,1,0,71.94,In Stock,3,4,4048,International,Low,High,Regular,5,2023,3,12,Friday,Peak,Customs,Medium,1,0,3.44,1,1
ORD114095,Tablet,Electronics,6,1.83,44.09,Europe,USA,New York,Sea,WH3,DHL,4/1/2023,4/3/2023,4/7/2023,4/6/2023,0,11.37,4,0,89.01,Out of Stock,2,3,4261,International,High,Low,Premium,4,2023,4,13,Saturday,Off-season,Weather,High,0,0,3.56,0,0
ORD114096,Headphones,Electronics,2,1.27,42.22,Asia,India,Chennai,Sea,WH1,DHL,11/7/2023,11/8/2023,11/12/2023,11/14/2023,4,13.92,1,1,96.47,Out of Stock,1,6,3469,International,Low,Medium,Regular,8,2023,11,45,Tuesday,Peak,Warehouse,Low,0,0,1.28,1,1
ORD114097,Headphones,Electronics,1,7.76,14.81,North America,Germany,Berlin,Air,WH2,UPS,10/4/2023,10/5/2023,10/9/2023,10/14/2023,10,17.06,3,1,85.94,Out of Stock,3,9,3671,International,Low,Medium,Regular,5,2023,10,40,Wednesday,Peak,Customs,Low,1,0,4.75,1,0
ORD114098,Tablet,Accessories,8,7.63,54.79,Asia,USA,Berlin,Road,WH3,UPS,2/1/2023,2/5/2023,2/10/2023,2/9/2023,0,7.33,2,0,80.38,Out of Stock,2,4,2086,International,High,Low,Premium,7,2023,2,5,Wednesday,Peak,Weather,Low,1,1,2.02,0,1
ORD114099,Camera,Electronics,9,7.89,60.13,Asia,Germany,Berlin,Sea,WH2,DHL,8/29/2023,8/31/2023,9/4/2023,9/3/2023,0,5.97,3,1,74.07,In Stock,1,3,4480,Domestic,High,Low,Regular,4,2023,8,35,Tuesday,Off-season,Carrier,Low,0,1,1.9,1,1
ORD114100,Camera,Accessories,7,7.86,97.06,Europe,USA,New York,Sea,WH3,UPS,2/26/2023,3/2/2023,3/9/2023,3/5/2023,0,14.26,4,0,70.75,Out of Stock,2,3,2587,Domestic,Medium,High,Premium,8,2023,2,8,Sunday,Off-season,Weather,High,1,1,3.36,1,1
ORD114101,Camera,Electronics,3,8.43,31.87,North America,Germany,New York,Road,WH2,FedEx,3/26/2023,3/28/2023,4/3/2023,4/7/2023,8,16.94,2,1,83.91,In Stock,1,10,1665,Domestic,Low,Medium,Regular,9,2023,3,12,Sunday,Off-season,Customs,Low,0,0,2.22,1,0
ORD114102,Phone,Electronics,1,7.84,42.95,North America,India,Chennai,Road,WH1,DHL,1/26/2023,1/27/2023,2/2/2023,2/7/2023,10,2.27,2,0,80.69,In Stock,1,11,686,Domestic,Low,Low,Regular,4,2023,1,4,Thursday,Peak,Warehouse,High,1,1,4.98,0,0
ORD114103,Headphones,Electronics,4,5.09,57.43,Europe,India,Chennai,Sea,WH2,DHL,2/5/2023,2/9/2023,2/18/2023,2/15/2023,0,12.92,1,1,72.52,In Stock,3,6,4895,Domestic,Low,Low,Premium,8,2023,2,5,Sunday,Peak,Warehouse,Low,0,0,1.68,0,0
ORD114104,Tablet,Accessories,3,7.58,86.04,North America,USA,Berlin,Air,WH2,FedEx,8/24/2023,8/27/2023,9/2/2023,9/1/2023,0,19.37,1,1,77.9,Out of Stock,4,5,4785,International,Medium,Medium,Premium,3,2023,8,34,Thursday,Peak,Warehouse,Medium,0,0,2.22,0,0
ORD114105,Camera,Accessories,3,6.18,29.51,Europe,USA,New York,Road,WH2,DHL,10/13/2023,10/14/2023,10/20/2023,10/24/2023,8,15.91,4,1,82.83,In Stock,2,10,3120,Domestic,Low,Medium,Regular,4,2023,10,41,Friday,Off-season,Carrier,High,1,1,2.62,0,0
ORD114106,Camera,Electronics,2,3.98,27.26,Europe,Germany,Berlin,Sea,WH1,FedEx,1/15/2023,1/17/2023,1/25/2023,1/25/2023,0,2.2,4,1,83.41,In Stock,5,8,3547,International,High,Medium,Regular,3,2023,1,2,Sunday,Peak,Customs,High,0,0,2.25,1,1
ORD114107,Tablet,Accessories,3,8.45,55.53,Europe,India,New York,Road,WH3,DHL,3/9/2023,3/13/2023,3/18/2023,3/20/2023,4,1.5,3,0,83.42,Out of Stock,1,7,3117,Domestic,High,Low,Regular,3,2023,3,10,Thursday,Off-season,Warehouse,Low,1,0,1.49,1,0
ORD114108,Headphones,Electronics,5,7.99,17.21,Asia,India,Chennai,Air,WH2,DHL,7/8/2023,7/12/2023,7/17/2023,7/20/2023,6,10.02,4,0,98.14,Out of Stock,1,8,2026,Domestic,Medium,Medium,Premium,3,2023,7,27,Saturday,Off-season,Weather,Low,1,0,2.57,0,1
ORD114109,Tablet,Accessories,4,2.15,71.16,Europe,Germany,Chennai,Air,WH1,DHL,7/18/2023,7/20/2023,7/28/2023,7/24/2023,0,11.6,3,1,95.21,Out of Stock,5,4,4883,Domestic,Medium,Medium,Regular,8,2023,7,29,Tuesday,Peak,Customs,Medium,1,1,3.87,1,0
ORD114110,Phone,Electronics,1,0.73,86.68,Europe,Germany,Chennai,Air,WH2,FedEx,5/21/2023,5/25/2023,6/1/2023,5/29/2023,0,1.53,1,0,71.98,In Stock,4,4,4645,International,Low,Low,Regular,4,2023,5,20,Sunday,Peak,Weather,Low,1,1,4.02,0,0
ORD114111,Phone,Electronics,1,3.5,7.8,Europe,USA,New York,Sea,WH2,UPS,9/5/2023,9/7/2023,9/12/2023,9/9/2023,0,16.26,2,1,83.34,Out of Stock,2,2,376,Domestic,High,Medium,Premium,3,2023,9,36,Tuesday,Off-season,Carrier,High,0,0,4.07,0,0
ORD114112,Tablet,Accessories,1,4.34,23.52,Europe,Germany,New York,Road,WH1,UPS,4/9/2023,4/12/2023,4/18/2023,4/23/2023,10,13.54,1,0,80.17,Out of Stock,1,11,1714,International,Low,Low,Premium,6,2023,4,14,Sunday,Off-season,Customs,High,0,0,2.31,1,0
ORD114113,Headphones,Electronics,9,2.16,60.02,Europe,USA,Berlin,Road,WH1,UPS,11/16/2023,11/20/2023,11/28/2023,11/23/2023,0,8.05,3,1,86.15,In Stock,2,3,759,Domestic,High,Low,Regular,9,2023,11,46,Thursday,Off-season,Warehouse,High,1,1,2.47,0,0
ORD114114,Camera,Accessories,9,8.62,83.64,Europe,USA,Chennai,Sea,WH1,FedEx,12/23/2023,12/27/2023,1/2/2024,1/7/2024,10,18.87,3,1,75.88,In Stock,4,11,3942,International,Medium,Medium,Premium,3,2023,12,51,Saturday,Off-season,Customs,High,0,0,2.67,0,0
ORD114115,Phone,Electronics,9,0.82,51.56,North America,USA,Berlin,Road,WH1,DHL,12/29/2023,12/30/2023,1/8/2024,1/4/2024,0,17.41,4,1,87.51,Out of Stock,3,5,1673,Domestic,Medium,Medium,Premium,5,2023,12,52,Friday,Off-season,Warehouse,High,1,1,2.04,0,0
ORD114116,Phone,Accessories,4,5.09,79.51,North America,USA,Berlin,Road,WH3,FedEx,1/11/2023,1/13/2023,1/20/2023,1/21/2023,2,6.4,2,0,94.69,Out of Stock,2,8,3325,International,High,Low,Regular,9,2023,1,2,Wednesday,Off-season,Carrier,Medium,1,1,4.16,0,1
ORD114117,Headphones,Electronics,4,1.03,45.11,Asia,USA,Chennai,Air,WH3,DHL,12/18/2023,12/19/2023,12/23/2023,12/25/2023,4,13.42,2,1,71.82,Out of Stock,2,6,3061,Domestic,Low,Medium,Premium,5,2023,12,51,Monday,Off-season,Carrier,High,0,0,2.27,0,1
ORD114118,Phone,Electronics,7,5.6,41.82,Europe,India,Chennai,Air,WH3,UPS,4/19/2023,4/21/2023,4/29/2023,4/25/2023,0,15.13,1,0,96.6,In Stock,5,4,4536,International,Low,Medium,Premium,4,2023,4,16,Wednesday,Peak,Warehouse,High,0,1,4.84,1,0
ORD114119,Phone,Accessories,3,4.9,22.26,North America,Germany,Berlin,Sea,WH1,FedEx,6/15/2023,6/18/2023,6/22/2023,6/23/2023,2,19.03,3,1,71.03,Out of Stock,5,5,2365,International,High,Low,Regular,3,2023,6,24,Thursday,Peak,Warehouse,Low,1,1,1.28,0,0
ORD114120,Headphones,Electronics,3,7.91,19.4,Europe,Germany,Chennai,Sea,WH2,FedEx,1/19/2023,1/23/2023,1/26/2023,1/29/2023,6,16.36,4,1,100,In Stock,5,6,4201,Domestic,Medium,Medium,Premium,7,2023,1,3,Thursday,Peak,Weather,High,0,0,3.32,0,0
ORD114121,Tablet,Accessories,4,7.05,75.8,Europe,USA,Chennai,Sea,WH2,DHL,4/25/2023,4/28/2023,5/5/2023,5/4/2023,0,13.8,4,0,98.14,Out of Stock,1,6,712,International,Medium,High,Premium,5,2023,4,17,Tuesday,Peak,Customs,High,1,0,1.61,1,1
ORD114122,Camera,Electronics,6,8.52,21.09,North America,India,New York,Sea,WH1,FedEx,6/21/2023,6/23/2023,6/29/2023,6/25/2023,0,18.45,3,1,79.64,Out of Stock,3,2,180,International,Low,Medium,Regular,4,2023,6,25,Wednesday,Off-season,Weather,Low,0,0,4.08,1,0
ORD114123,Camera,Electronics,1,5.67,43.74,North America,USA,Berlin,Air,WH2,UPS,2/5/2023,2/7/2023,2/11/2023,2/15/2023,8,11,1,0,83.25,Out of Stock,2,8,302,Domestic,Low,Low,Premium,9,2023,2,5,Sunday,Peak,Carrier,Medium,0,1,2.41,1,0
ORD114124,Phone,Electronics,3,8.31,56.78,North America,USA,Chennai,Air,WH2,DHL,6/1/2023,6/5/2023,6/13/2023,6/12/2023,0,8.67,4,0,99.33,Out of Stock,5,7,1571,Domestic,Low,High,Premium,5,2023,6,22,Thursday,Peak,Warehouse,High,1,1,3.34,1,1
ORD114125,Camera,Electronics,5,7.33,30.12,Asia,USA,Berlin,Road,WH3,DHL,6/19/2023,6/20/2023,6/24/2023,6/27/2023,6,5.32,1,0,86.84,In Stock,4,7,1772,Domestic,Medium,Medium,Regular,7,2023,6,25,Monday,Off-season,Weather,High,1,0,3.41,1,1
ORD114126,Tablet,Accessories,4,7.91,84.08,North America,Germany,Berlin,Air,WH2,FedEx,8/8/2023,8/9/2023,8/18/2023,8/17/2023,0,4.84,1,1,96.64,In Stock,4,8,3212,International,Medium,Low,Regular,6,2023,8,32,Tuesday,Off-season,Carrier,High,0,0,1.67,1,1
ORD114127,Phone,Accessories,8,6.21,43.45,Europe,India,New York,Sea,WH2,UPS,4/24/2023,4/27/2023,4/30/2023,5/6/2023,12,14.63,2,1,70.88,In Stock,4,9,3286,International,High,High,Regular,6,2023,4,17,Monday,Off-season,Warehouse,Medium,1,0,3.93,1,1
ORD114128,Camera,Accessories,9,7.34,40.79,Asia,India,Berlin,Air,WH3,UPS,7/9/2023,7/13/2023,7/17/2023,7/22/2023,10,11.98,4,0,76.19,Out of Stock,3,9,353,International,High,Low,Premium,5,2023,7,27,Sunday,Peak,Carrier,Medium,1,1,4.35,1,1
ORD114129,Laptop,Electronics,8,4.32,21.93,North America,India,Berlin,Sea,WH2,DHL,5/2/2023,5/6/2023,5/12/2023,5/17/2023,10,17.06,4,1,95.6,In Stock,4,11,3325,Domestic,Low,Low,Premium,3,2023,5,18,Tuesday,Off-season,Customs,Low,0,0,1.21,1,1
ORD114130,Laptop,Accessories,9,1.31,25.88,Asia,USA,Chennai,Road,WH3,DHL,4/1/2023,4/4/2023,4/8/2023,4/12/2023,8,14.6,3,0,83.17,Out of Stock,3,8,181,Domestic,Low,Low,Regular,9,2023,4,13,Saturday,Off-season,Customs,Medium,1,1,4.71,0,0
ORD114131,Laptop,Accessories,8,4.46,32.67,North America,India,Chennai,Road,WH2,FedEx,12/16/2023,12/18/2023,12/24/2023,12/20/2023,0,8.14,2,1,95.55,Out of Stock,3,2,4327,Domestic,Low,High,Premium,9,2023,12,50,Saturday,Off-season,Weather,High,0,1,2.08,0,0
ORD114132,Laptop,Electronics,1,2.15,38.19,Europe,India,Chennai,Road,WH1,FedEx,11/5/2023,11/8/2023,11/17/2023,11/16/2023,0,14.78,3,0,93.84,Out of Stock,1,8,4251,International,Medium,Low,Regular,3,2023,11,44,Sunday,Off-season,Weather,Medium,1,1,1.74,1,0
ORD114133,Laptop,Accessories,7,6.48,71.62,North America,India,Chennai,Sea,WH3,UPS,12/12/2023,12/16/2023,12/23/2023,12/18/2023,0,13.42,3,1,97.47,Out of Stock,1,2,801,Domestic,High,Low,Premium,8,2023,12,50,Tuesday,Off-season,Warehouse,Medium,1,0,2.39,1,1
ORD114134,Phone,Electronics,9,3,99.65,North America,India,New York,Air,WH1,FedEx,7/14/2023,7/15/2023,7/22/2023,7/26/2023,8,16.95,1,1,90.38,In Stock,1,11,3520,International,Medium,Medium,Regular,7,2023,7,28,Friday,Peak,Warehouse,Medium,1,0,4.99,0,1
ORD114135,Headphones,Electronics,1,9.6,53.12,Asia,Germany,Berlin,Sea,WH3,UPS,7/10/2023,7/12/2023,7/19/2023,7/15/2023,0,14.57,4,1,93.74,In Stock,4,3,389,Domestic,Medium,Medium,Premium,6,2023,7,28,Monday,Off-season,Carrier,Medium,0,1,3.94,0,0
ORD114136,Headphones,Accessories,1,3.08,72.01,North America,Germany,Chennai,Air,WH3,UPS,9/15/2023,9/19/2023,9/27/2023,9/21/2023,0,1.64,3,0,80.05,Out of Stock,4,2,1870,Domestic,High,Low,Premium,8,2023,9,37,Friday,Off-season,Customs,Medium,0,1,2.59,0,0
ORD114137,Phone,Accessories,2,1.43,28.15,North America,India,New York,Air,WH2,FedEx,4/3/2023,4/4/2023,4/8/2023,4/9/2023,2,12.21,3,1,72.7,Out of Stock,3,5,4602,International,High,High,Premium,6,2023,4,14,Monday,Off-season,Weather,Medium,0,0,3.23,0,1
ORD114138,Phone,Accessories,5,8.87,94.97,North America,Germany,New York,Air,WH1,DHL,7/11/2023,7/14/2023,7/21/2023,7/16/2023,0,17.16,2,1,83.56,In Stock,2,2,1367,International,Medium,Medium,Premium,5,2023,7,28,Tuesday,Off-season,Carrier,High,1,0,1.8,1,1
ORD114139,Tablet,Accessories,8,4.44,81.99,Asia,USA,Berlin,Road,WH3,UPS,2/25/2023,2/28/2023,3/3/2023,3/4/2023,2,13.35,3,0,77.13,In Stock,4,4,3791,Domestic,High,Low,Premium,7,2023,2,8,Saturday,Peak,Customs,High,0,1,4.86,1,0
ORD114140,Headphones,Electronics,8,3.88,70.08,North America,India,New York,Sea,WH3,UPS,10/1/2023,10/5/2023,10/11/2023,10/7/2023,0,13.19,3,1,86.77,In Stock,2,2,4455,International,High,High,Regular,3,2023,10,39,Sunday,Peak,Warehouse,Medium,1,0,2.53,0,0
ORD114141,Laptop,Accessories,4,8.91,34.77,North America,USA,Chennai,Sea,WH2,UPS,5/3/2023,5/7/2023,5/14/2023,5/18/2023,8,11.07,1,0,78.08,In Stock,5,11,547,International,High,High,Regular,9,2023,5,18,Wednesday,Off-season,Carrier,High,0,0,3.55,1,1
ORD114142,Phone,Electronics,7,6.71,12.75,Asia,USA,Berlin,Sea,WH1,FedEx,4/28/2023,4/29/2023,5/5/2023,5/9/2023,8,5.01,3,0,96.59,In Stock,3,10,4014,International,Medium,High,Regular,6,2023,4,17,Friday,Peak,Carrier,High,0,0,3.73,0,1
ORD114143,Laptop,Accessories,7,5.56,96.98,Europe,India,Berlin,Sea,WH3,FedEx,2/21/2023,2/24/2023,3/4/2023,3/3/2023,0,12.45,4,0,94.21,Out of Stock,5,7,2868,Domestic,High,High,Premium,7,2023,2,8,Tuesday,Peak,Warehouse,High,0,0,3.97,1,0
ORD114144,Headphones,Electronics,9,3.61,73.89,Asia,India,Berlin,Sea,WH3,DHL,2/28/2023,3/3/2023,3/9/2023,3/6/2023,0,17.59,1,1,96.83,Out of Stock,3,3,4510,Domestic,Medium,Low,Regular,7,2023,2,9,Tuesday,Peak,Customs,Medium,1,1,1.02,0,0
ORD114145,Camera,Accessories,9,3.28,17.97,Europe,Germany,New York,Sea,WH3,FedEx,2/15/2023,2/19/2023,2/23/2023,3/2/2023,14,14.32,4,0,99.13,In Stock,3,11,3348,International,High,Low,Premium,8,2023,2,7,Wednesday,Peak,Warehouse,Low,0,1,1.4,0,0
ORD114146,Camera,Accessories,3,6.01,57.43,Europe,Germany,Chennai,Air,WH1,FedEx,9/29/2023,10/1/2023,10/8/2023,10/7/2023,0,7.91,2,1,77.82,Out of Stock,2,6,878,International,Medium,Low,Regular,9,2023,9,39,Friday,Peak,Warehouse,Low,1,0,2.4,1,0
ORD114147,Phone,Electronics,8,5.26,63.05,Europe,India,Berlin,Air,WH2,DHL,11/14/2023,11/15/2023,11/21/2023,11/23/2023,4,16.86,3,0,75.17,Out of Stock,3,8,1061,Domestic,High,Medium,Regular,3,2023,11,46,Tuesday,Off-season,Warehouse,Medium,1,1,2.53,0,1
ORD114148,Tablet,Accessories,5,3.12,47.13,Europe,India,Chennai,Road,WH3,UPS,6/22/2023,6/24/2023,7/3/2023,7/3/2023,0,15.4,3,1,92.92,In Stock,3,9,518,International,High,High,Premium,7,2023,6,25,Thursday,Off-season,Carrier,High,0,0,4.83,0,1
ORD114149,Laptop,Accessories,5,2.25,49.82,Europe,USA,Chennai,Road,WH3,FedEx,5/10/2023,5/11/2023,5/16/2023,5/20/2023,8,4.98,2,1,80.89,Out of Stock,2,9,1274,International,Low,High,Premium,7,2023,5,19,Wednesday,Off-season,Warehouse,Medium,1,1,1.32,1,1
ORD114150,Phone,Accessories,8,8.27,56.87,North America,USA,Berlin,Air,WH3,FedEx,8/20/2023,8/22/2023,8/30/2023,8/30/2023,0,18.97,4,0,94.86,In Stock,3,8,768,International,Medium,Medium,Premium,9,2023,8,33,Sunday,Off-season,Warehouse,Low,0,1,4.62,1,1
ORD114151,Tablet,Accessories,6,7.03,81.14,Asia,Germany,Chennai,Sea,WH2,FedEx,8/4/2023,8/7/2023,8/12/2023,8/17/2023,10,17.38,1,0,75.49,In Stock,2,10,754,Domestic,Medium,High,Premium,3,2023,8,31,Friday,Off-season,Customs,Medium,1,1,2.99,0,0
ORD114152,Laptop,Electronics,1,9.94,82.11,Asia,India,New York,Road,WH2,UPS,7/22/2023,7/24/2023,7/27/2023,7/27/2023,0,2.84,2,0,70.86,Out of Stock,2,3,3395,Domestic,Low,Low,Premium,5,2023,7,29,Saturday,Off-season,Carrier,Low,0,1,3.22,0,1
ORD114153,Headphones,Electronics,4,5.4,96.26,North America,Germany,Berlin,Sea,WH1,UPS,12/25/2023,12/29/2023,1/1/2024,12/31/2023,0,2.81,2,1,98.71,Out of Stock,1,2,3353,Domestic,Low,High,Regular,8,2023,12,52,Monday,Off-season,Weather,Medium,0,0,2.47,0,1
ORD114154,Camera,Accessories,9,9.95,21.33,Asia,Germany,New York,Air,WH2,DHL,1/27/2023,1/30/2023,2/7/2023,2/2/2023,0,19.07,1,0,80.37,In Stock,4,3,1138,International,Medium,Medium,Regular,5,2023,1,4,Friday,Off-season,Weather,High,0,1,2.63,0,1
ORD114155,Tablet,Electronics,5,4.88,15.47,Asia,USA,Berlin,Air,WH3,DHL,1/18/2023,1/20/2023,1/26/2023,1/29/2023,6,4.3,2,0,84.88,In Stock,4,9,2454,International,Low,Medium,Regular,9,2023,1,3,Wednesday,Off-season,Weather,Low,0,1,2,0,0
ORD114156,Laptop,Accessories,4,5.58,63,Asia,USA,Berlin,Sea,WH3,UPS,10/19/2023,10/23/2023,11/1/2023,11/3/2023,4,19.43,2,0,79.57,In Stock,1,11,3422,International,Low,Low,Premium,8,2023,10,42,Thursday,Off-season,Warehouse,Medium,0,0,2.93,1,0
ORD114157,Phone,Electronics,1,2.49,71.86,Asia,Germany,Chennai,Road,WH3,DHL,4/4/2023,4/8/2023,4/16/2023,4/13/2023,0,8,1,1,89.81,Out of Stock,2,5,3948,Domestic,Medium,High,Regular,8,2023,4,14,Tuesday,Peak,Customs,High,1,0,1.79,1,1
ORD114158,Laptop,Electronics,9,1.92,37.29,Asia,Germany,Chennai,Road,WH2,DHL,9/24/2023,9/28/2023,10/6/2023,10/1/2023,0,1.68,4,1,77.6,In Stock,2,3,476,International,Low,Low,Premium,7,2023,9,38,Sunday,Off-season,Weather,Medium,0,0,4.14,1,1
ORD114159,Phone,Electronics,8,9.43,98.56,Asia,Germany,Chennai,Road,WH2,DHL,8/25/2023,8/26/2023,8/30/2023,8/30/2023,0,5.63,4,1,73.67,In Stock,4,4,3819,Domestic,High,High,Regular,7,2023,8,34,Friday,Peak,Carrier,Low,1,0,4.68,1,0
ORD114160,Camera,Accessories,3,9.82,84.91,Asia,USA,Berlin,Sea,WH2,UPS,3/8/2023,3/9/2023,3/15/2023,3/15/2023,0,13.73,1,1,88.4,In Stock,4,6,3759,Domestic,High,Medium,Regular,5,2023,3,10,Wednesday,Peak,Weather,Low,1,1,2.54,1,0
ORD114161,Camera,Electronics,9,5.7,51.85,Europe,Germany,New York,Sea,WH1,UPS,4/25/2023,4/29/2023,5/4/2023,5/4/2023,0,17.91,3,1,95.32,Out of Stock,2,5,1099,International,Medium,Low,Regular,3,2023,4,17,Tuesday,Off-season,Weather,Medium,0,0,3.09,1,1
ORD114162,Laptop,Electronics,1,3.09,73.8,Asia,USA,Chennai,Air,WH1,FedEx,5/3/2023,5/4/2023,5/7/2023,5/11/2023,8,11.06,1,0,88.79,Out of Stock,2,7,604,Domestic,High,Medium,Regular,8,2023,5,18,Wednesday,Off-season,Carrier,Low,0,0,4.45,1,0
ORD114163,Laptop,Accessories,4,9.54,48.04,Asia,India,New York,Road,WH2,DHL,4/1/2023,4/5/2023,4/10/2023,4/9/2023,0,18.58,1,0,71.29,In Stock,3,4,4836,International,High,Medium,Premium,9,2023,4,13,Saturday,Off-season,Carrier,Medium,0,1,1.17,1,1
ORD114164,Phone,Electronics,5,8.07,23.96,North America,India,Chennai,Road,WH2,DHL,1/18/2023,1/22/2023,1/30/2023,1/25/2023,0,18.78,4,0,71.64,Out of Stock,2,3,94,Domestic,High,High,Premium,4,2023,1,3,Wednesday,Peak,Weather,High,1,0,2.09,1,1
ORD114165,Phone,Accessories,4,2.21,20.14,Europe,Germany,Berlin,Sea,WH2,DHL,12/17/2023,12/19/2023,12/26/2023,12/22/2023,0,8.46,4,1,78.73,Out of Stock,4,3,2519,International,High,Low,Regular,9,2023,12,50,Sunday,Off-season,Customs,Medium,1,1,1.01,1,0
ORD114166,Tablet,Electronics,4,3.33,32.55,Asia,Germany,Berlin,Sea,WH1,FedEx,9/27/2023,9/29/2023,10/5/2023,10/7/2023,4,6.5,2,0,81.43,In Stock,4,8,1586,Domestic,Low,High,Premium,7,2023,9,39,Wednesday,Peak,Warehouse,High,1,0,4.63,0,0
ORD114167,Tablet,Accessories,9,0.54,90.09,North America,USA,Chennai,Air,WH3,DHL,4/3/2023,4/5/2023,4/14/2023,4/8/2023,0,1.6,3,0,89.84,Out of Stock,4,3,466,International,Medium,High,Regular,5,2023,4,14,Monday,Off-season,Carrier,High,0,1,3.1,0,1
ORD114168,Tablet,Electronics,5,6.03,40.69,North America,India,Berlin,Sea,WH3,UPS,2/10/2023,2/13/2023,2/16/2023,2/23/2023,14,10.52,1,1,98.57,In Stock,2,10,4441,Domestic,High,Medium,Premium,4,2023,2,6,Friday,Off-season,Carrier,Low,1,0,4.6,1,1
